comment,label
Aplikasi kita lulus sangat bermanfaat banget untuk cari kerja. Terimakasih,positif
"Aplikasinya mudah di akses, cocok untuk para Fress graduate yg sedang mencari pekerjaan karna banyak pilihannya",positif
"Saya kasih bintang 3 dulu, kenapa karena banyak loker yg belum update. Ya semoga admin kita lulus bisa baca komen saya",netral
"Data Data yg Diisikan Sangat Lengkap Dan Cepat Memprosesnya, Sesuai Dengan Keinginan Pencari Kerja.",positif
apk yang sangat membantu untuk mendapatkan pekerjaan dengan mudah,positif
Sangat Recommended buat Mencari Informasi Pekerjaan 👍👍,positif
Email dan notifikasi promosi jangan terlalu sering,negatif
"Admin fast respon juga, keren apk nya. Mohon ditingkatkan terus kwalitas nya. Thankyou kak",positif
"Mohon untuk diperbaiki lagi, sinyal udah full tapi gak keluar info di aplikasinya",positif
"sangat memudahkan sekali,,dan kalau bisa cepat respon tentng lamaran yg telah dikirimkan",positif
Tolong di perbaiki soalnya saya cari kerjaan tidak mau muncul selalu loading terus padahal koneksi dan kondisi internet saya sangat bagus tolong respon nya untuk di perbaiki lagi. Terima kasih,negatif
sangat bermanfaat untuk para pencari karyawan dan juga para pencari kerja karena langsung tanpa harus ada ordal alias orang dalam,positif
Udah memasukkan beberapa lamaran tetapi selalu tidak ada tindak lanjut dihubungi atau sebagainya sampai lowongan tutup,netral
"baguss,,tapi jawaban dari kegagalan melamar terkadang aneh,,seperti kita tidak datang padahal tidak ada konfirmasi utk kita datang interviuw dsb.",positif
"Aplikasi yang sangat bagus dan keren bagi pencari kerja, firurnya lengkap dan mudah di pahami",positif
Ini knp ya ka minta update terus tapi giliran di perbaharui gabisa terus,negatif
"saya sudah merasa mengupdate aplikasi tetapi saat masuk ke aplikasi malah muncul notifikasi untuk update terus, tolong pihak aplikasi memperbaikin bug tersebut",negatif
"Ini kita lulus kenapa sih, eror kah. Udah di perbarui tapi masih aja ada tulisan perbarui setiap masuk aplikasinya",negatif
"Disuruh diperbarui, tpi ga disediakan tmpt di. Perbarui nya yg mana, aneh",negatif
"Saya sudah perbarui aplikasi kok tetap ada opsi pembaruan aplikasi ya. Sudah saya unistall, install lagi tetep minta update. Tolong dong diperbaiki agar saya bisa login lagi.",negatif
"Di aplikasinya minta perbarui, tapi di play store ga ada update nya. Bug atau gimana? Atau emang ga bisa di android 11 ?",negatif
Kenapa ga bisa di buka padahal udh di perbarui? Pas udh di perbarui di buka lagi apk nya malah minta di perbarui lagi? Gimana solusi nya min?,negatif
Idh di update malah mumcul suruh update. Balik ke play store udh beres di update gmn sih,negatif
"Setelah di update versi baru, kenapa selalu muncul pemberitahuan untuk update? Udah coba di uninstal tetep muncul.",negatif
"Di minta update sudah update tapi ketika masuk aplikasi ada tulisan update lagi, tolong di perbaiki",negatif
"Sangat rekomen utk cari kerja karna saya menggunakannya slalu cepat dpt panggilan kerja, keren habis.. 👍👍",positif
berkat ada aplikasi kita lulus memudah kita untuk mencari kerja,positif
"Aplikasi ini cukup membantu untuk kamu yang baru lulus dari universitas, apalagi udah disediakan pembuatan cv bagaimana. Fikss si harus download apk ini bener-bener membantu kaum fresh graduate",positif
"Apk loker terbaikkk, setiap ngelamar ada update jawaban dari rekruter, CS nya juga baik, membantu.",positif
tolong di bantu saya mau lengkapi profil mau upload CV dan foto selalu gagal padahal jaringan saya bagus dan device hp saya juga bagus tolong di respon saya kasi 2 dulu klo sudah bisa baru saya kasi 5,negatif
Lowongan yang tersedia semakin sedikit. Iklannya semakin banyak & mengganggu.,negatif
makasi apk nya berguna banget bagi pelajar yang ingin mendapatkan uang saku extra untuk membantu ortu,positif
Buffering terus tampilan halaman sama pas cari lowongan kerja ga muncul2 padahal sinyal jaringan nya bagus,negatif
aplikasinya bagus mudah digunakan cuma satu yang jelek selalu loading,positif
"Knpa beberpa hari ini aplikasi nya gak bisa di buka ya kita cari pekerjaan sesuai jobdesk dan kemampuan tp gak muncul"" Hanya mencari aja,,, Padahal aplikasi sudah di upgrade",positif
Sangat baik untuk pelajar yg ingin dalat uang tambahan hanya dari rumah,positif
Riwayat lamaran kenapa kosong terus ya padahal udah beberapa kali apply. Tolong dibantu kak,negatif
"Bulan lalu bisa pembayaran qris sekarang langsung diarahkan ke pulsa. Tadi jam 12 malam beli paket plus, sekarang jam 12 siang masih gak bisa akses kelas belajarnya.",negatif
"Lebih banyak promosi aplikasi nya daripada info lowongan nya,,lagi nunggu2 kabar lowongan di terima atau tidaknya,,yang muncul selalu iklan promosi aplikasi nya,,",negatif
"Aplikasi yang sangat bagus, mempermudah kita untuk mencari sebuah pekerjaan. Mulai dari part time atau full time, dan banyak pilihan pekerjaan dari perusahaan yang ada berbagai daerah di Indonesia.",positif
"Aplikasi yang mempermudah mencari pekerjaan semua bidang, kerenn. semogaa kita lulus bisa ada perkembangan baru lagi",positif
"aplikasi lowongan palsu ini , penipuan udh jauh jauh ,tpi tidak sesuai,malah diminta biaya buat menjadi bagian karyawannya,tolong dong pihak aplikasi 🙏🙏 sebelum banyak orang orang yang jadi korban kasian yang belum pernah bekerja apa lagi sudah jauh jauh maaf bilang komentar saya ada salah 🙏🙏",negatif
Cukup bagus aplikasi buat cari kerja udah pernah juga d panggil interview tapi sayang gak keterima dan ada beberapa lamaran saya lolos awal tapi belum ada kelanjutannya agak lama sih sama apk ini juga bisa buat CV otomatis cakep banget,positif
"Tolong diperbaiki lagi. Saya kena pialang dari loker yg ada di aplikasi. Padahal lagi butuh bgt kerjaan malah dapet loker bodong, mungkin bisa di tingkatkan lagi kedepannya",negatif
"Aplikasinya bagus ya buat yang cari pekerjaan, banyak opsi dari bidang pekerjaan, batas pendidikan, lokasi pekerjaan, pengalaman atau non pengalaman, banyak banget tinggal pilih. Bisa buat bikin cv juga🤩",positif
"Aplikasi KitaLulus ini jadi penyelamat buat para fresh graduate! Banyak banget lowongan yang sesuai sama minat dan kualifikasi. Fitur pencariannya juga gampang banget dipake. Pokoknya, wajib banget buat kamu yang lagi nyari kerja pertama✨",positif
"Tampilan menarik dan mudah dipahami, dan filternya lengkap jadi sangat membantu sekali dalam menyortir kategori yang cocok dengan kita. Sayangnya, semenjak fitur chat dengan HRD ditiadakan rasanya lamaran kerja cuma lewat saja, paling statusnya dilihat atau bahkan tidak ada keterangan sama sekali. Pelamar tidak bisa mengetahui dengan jelas bagaimana progres lamaran kerjanya bahkan reminder/notifikasi untuk ini tidak ada.",positif
"Masyaallah,alhamdulillah akhirnya bisa menemukan aplikasi yang bener"" terbukti penghasilannya,admin""nya baik"" dan misi""nya juga mudah dipahami,saya suka sekali dengan aplikasinya,semoga bisa amanah dan barokah rezekinya,terima kasih sudah amanah,semoga semakin jaya",positif
"aplikasi kitalulus ini sangat membantu kita untuk mencari pekerjaan, bnyak bnget lowongan"" yang bisa dipilih sesuai yang kita inginkan,dan respon adminnya juga sangat cepat. jadi kalo kita ada yang bingung dan ingin ditanyakan langsung saja tanya lewat wa admin kitalulus dan lngsung direspon selama jam operasional. terimakasih bnyak kitalulus",positif
"Terimakasih kita lulus, ketika ada kendala responnya cepat. Dan saat penggunaan aplikasinya dalam mencari pekerjaan pun bagus, detailnya ada dan membantu dalam melihat lowongan pekerjaan yang tersedia. Semoga kedepannya menjadi lebih baik lagi",positif
"Aplikasinya bagus, ada pelatihan interview nya jugaa cocok buat yang baru lulus sekolah, admin nya juga fast respon sama ramah, makin suskes buat kedepanya semoga hal hal baik selalu menyertai 🤍",positif
"Terimakasih kitaLulus, sangat mudah mencari pekerjaan untuk yang ingin mencari pekerjaan, berbagai posisi semua bidang pekerjaan ada semua. Semoga kedepannya kita lulus bisa lebih baik lagi aplikasinya Karena ada kekurangan saat membuka aplikasinya yaitu adanya faktor kurang fitur menarik untuk membuat CV. Cuman yang tidak berbayar hanya sedikit semoga di perbanyak lagi fitur gratisny saat memuat CV....Mantap👍",positif
"aplikasi yang bagus , banyak tersedia yang pengalaman kerja dan belum , terdapat banyak pilihan dari kerja part time , paruh waktu , serta fulltime. aplikasi yng sangat bagus dan mudah untuk melamar",positif
Saya sangat puas dengan aplikasi KitaLulus. Antarmuka pengguna yang sederhana dan intuitif memudahkan saya untuk mencari pekerjaan yang sesuai dengan kualifikasi saya. Fitur notifikasi lowongan kerja terbaru sangat membantu sehingga saya tidak ketinggalan informasi penting.,positif
"Aplikasi Keren Buat pencari kerja.Banyak Lowongan Kerja Real Di kita Lulus. Sangat membantu buat bikin CV keren juga, ada komunitas belajar yang sangat bermanfaat buat mengembangkan Karier. Buat yang pencari kerja pemula boleh di coba download apk kita lulus",positif
"Meski butuh effort hingga keluhan diselesaikan, saya sebagai user Kitalulus Employer berterima kasih atas tanggapan dan penyelesaian masalahnya. Walaupun begitu, tetap disayangkan tanggapan yang diharapkan datang setelah user dalam keadaan darurat dan frustasi.",positif
"Aplikasi yg bagus banyak tersedia yg pengalaman kerja dan belum, Good, Terdapat banyak pilihan kerja dari part time, paruh waktu, serta full time, Banyak sekali lokasinya dari kota maupun luar, Akan tetapi Hanya kurang di bagian Respon penerimaan lamarannya untuk dilihat oleh rekruter semoga app ini terus berkembang maju dan mempermudah bagi yg blum punya pekerjaan, Semangat!!",positif
"Aplikasi yang sangat rekomendasi untuk yang sedang mencari pekerjaan, banyak pilihan perusahaan dan posisi. Tim support sangat cepat apabila memberikan respon apabila kita kesulitan menggunakan fitur di aplikasi, semoga bisa segera dapat kerja yang sesuai.",positif
"apk aneh si menurut ku, lowongan nya juga yg di tampilkan nya itu aja ga lengkap juga carinya loker di daerah A keluar nya daerah B.mana setiap ngelamar selalu nyantol di tahap seleksi mulu,ada buat freelance tapi malah di suruh top up dulu,di suruh survey hasilnya gagal katanya ga sesuai sama profil 👎",negatif
"UWAUUWWW Aplikasinya ngebantu sekali buat pencari kerja banyak fitur2 yang sudah disediakan untuk mempermudah mencari lowongan, Customer servicenya pun juga ramah dan fast respon...",positif
"masyaAllah Aplikasinya sangat mempermudah mencari pekerjaan sesuai pengalaman dalam bidang apapun, untuk admin nya baik dalam bentuk komunikasi, fast respon, detail dalam mengarahkan bagi pemula yg belum tau apa"", pokonya the best lah",positif
"Aplikasi yang sangat membantu saya untuk mencari dan mendapatkan pekerjaan sesuai dengan apa yang saya inginkan, Fitur - fiturnya juga lengkap terimakasih sudah banyak membantu di pencarian lowker saya, kedepannya lebih sukses lagi untuk kita lulus tetap menjadi aplikasi berguna bagi masyarakat.💪🤩",positif
Aplikasi bagus untuk kita yang sedang menganggur di saat kita lagi butuh pekerjaan. Ada banyak lowongan kerja yang tersedia dan rekomendasi sesuai kemampuan kita. Semoga bisa secepatnya mendapatkan pekerjaan di aplikasi KitaLulus.,positif
"sangat membantu, tapi iklannya sangat menggangu juga, lagi scroll malah otomatis kebuka shopee, klo sekali okelah, ini berkali kali dan gk bisa lanjut scroll, alias harus lihat dari awal lagi",negatif
"aplikasi nya bagus banget, banyak pilihan pekerjaan yg bisa di pilih sesuai keinginan jga, ada misi jga bisa di jalankan buat tambahan cuan jajan, dan dengan tampilan yg sederhana mempermudah dalam mencari lowongan kerja intinya the best deh apalagi buat para lulusan baru yg mash belm dapt kerjaan ini rekomen si",positif
"Aplikasinya sangat membantu dalam mencaripekerjaan. Tersedia berbagai macam bidangpekerjaan terbaru di aplikasi ini. Fiturnya jugalengkap dan mudah dipahami. Customer Servicenya ramah,fast respon dan juga membantu saatkita mengalami kendala.. terimakasih!",positif
"Update lowongan kerja nya sangat jarang sekali, dari dulu saya penggunaan kita lulus. Tapi kenapa akhir "" Ini info/updatan loker nya sangat jarang sekali. Bahkan di aplikasi sebelah lebih aktif dan lebih banyak pangilan kerja nya",negatif
"Aplikasi allo bank bagus banget buat kita yang sering transfer tapi gamau ada biaya admin, aku juga sering pinjem di aplikasi allo bank walaupun bunga nya besar tapi bisa di tarik lagi kapapun dan gatakut juga sih soal nya di awasi ojk",positif
"awalnya sempet bingung pakai aplikasi ini, namun ternyata ada fitur bantuan yang sangat membantu, adminnya juga ramah dan fastrespon. mempermudah kami pencari loker",positif
"Aplikasi yang sangat praktis dan memudahkan kita para fresh graduate yang baru mulai mencari kerja. Jika ada kendala bisa langsung hubungi via WhatsApp kita lulus, yang adminnya super duper cepat saat merespon dan sangat ramah. Terimakasih kita lulus😊",positif
"Apk yang sangat membantu dan mempermudah untuk mencari pekerjaan, dan apk KITALULUS memiliki fitur² yang lengkap, bnyak perusahaan yg membuka lowongan pekerjaan, apabila terjadi kendala bisa langsung melaporkan ke pusat bantuan, admin nya sangat ramah, respon nya sangat cepat dalam menyelesaikan masalah, Thanks untuk apk KITALULUS ",positif
Salah satu aplikasi lowongan pekerjaan yang terbaik ditambah dengan berbagai fitur yang memudahkan untuk kami pencari kerja mencari pekerjaan dengan mudah.,positif
"Aplikasi nya sangat membantu dan berguna bagi banyak orang,dan juga aplikasi kitalulus bisa mencari pekerjaan sesuai kriteria kita, setiap ada loker baru pasti selalu ada nontifikasi nya terama kasih kitalulus udah mau membantu saya dalam mencari pekerjaan",positif
"Aplikasi yang sangat berguna dan membantu banyak orang. Bisa mencari pekerjaan yang sesuai dengan kriteria kita, setiap ada loker notifikasinya langsung jadi gak akan ketinggalan info. Adminnya pun juga baik dan fast respon bangettttt kalau ada kendala.😉",positif
"Aplikasinya sangat membantu dalam mencari pekerjaan. Tersedia berbagai macam bidang pekerjaan terbaru di aplikasi ini. Fiturnya juga lengkap dan mudah dipahami. Customer Service nya ramah,fast respon dan juga membantu saat kita mengalami kendala..Thank you!😊",positif
"aplikasi yang sangat membantu dan mempermudah mencari pekerjaan. Saya sangat terbantu dengan adanya aplikasi KitaLulus, admin nya juga ramah ngasih kita info dan solusi kalo ada kendala",positif
apk nya keren bangettt!!!! bisa bikin cv pake AI dan banyak perusahaan yg tertarik buat rekrut aku padahal aku ga punya pengalaman kerja. POKOKNYA REKOMENDED BANGETTTT,positif
"aplikasi ini sangat membantu untuk mencari pekerjaan, penyampaiannya juga ngga membingungkan,balasannya ramah² dan mudah dipahamii cukup membantu banget untuk aku yang belum pernah kerjaa!!!!!",positif
Aplikasi ini bangus bangat untuk yang cari freelance banyak fitur-fitur pekerjaan tersedia juga fitur pembuatan CV di aplikasi ini dan gajinya juga lumayan buat jajan buat healing:),positif
"Aplikasi yang sangat membantu dan mempermudah untuk mencari pekerjaan. Saya sangat terbantu dengan adanya aplikasi KitaLulus. Aplikasi KitaLulus memiliki fitur-fitur yang lengkap dan sangat mudah untuk digunakan, banyak perusahaan yang membuka lowongan pekerjaan dan tentunya sudah dilakukan pengecekan terlebih dahulu. Dan apalagi terjadi kendala bisa langsung melaporkannya ke pusat bantuan, untuk admin nya juga sangat ramah dan responnya sangat cepat dalam menyelesaikan masalah. Terimakasih!",positif
"Bagus banget buat nyari loker, cuman yg khusus SMP dan belum mengetahui bagaimana cara melamar kerja yg benar lebih baik kembangkan skill dlu ya karna tidak gampang diterima jika skill kita kurang😻💗 Admin nya fast respon wah wah😆",positif
"Aplikasi yang sangat membantu! Dengan fitur yang lengkap dan antarmuka yang intuitif, KitaLulus membantu perjalanan menuju karir menjadi lebih mudah dan menyenangkan. Terima kasih kepada tim pengembang!",positif
"Aplikasi paling terbaik di antara aplikasi2 pencaker yang lain di kelasnya semacam jobstreet, linkedin, pintarnya dll. Saya sering mengandalkan kitalulus buat mencari kerja walau sulit rasanya di umur yang sudah 28 tahun ini. :) tapi masih harus terus berusaha dan berdoa, semoga saya dapatkan pekerjaan melalui aplikasi ini Amiin",positif
"Termasuk Aplikasi yang baik dan bagus serta mempermudah untuk mencari pekerjaan atau loker. Semoga kedepannya dapat mengoperasikan lebih baik dengan fitur2 yang lebih praktis, mudah dan lengkap.",positif
"Aplikasi yg mempermudah mencari pekerjaan sesuai pengalaman dalam bidang apapun, untuk admin nya baik dalam bentuk komunikasi, fast respon, detail dalam mengarahkan bagi pemula yg belum tau apa"", pokonya the best lah",positif
"Membantu banget klo buat yang nyari referensi kerjaa, ada template cv juga yang bisa kita buat langsung pokonya baguss banget aplikasi nyaa, ga nyesel pokonya.",positif
"Halooo minn saya mau ucapin banyak terimakasih atas tersedianya aplikasi ini untuk dapat memperluas lowongan pekerjaan bagi kami terkhusus mereka yang telah lulus kuliah atau fresh graduate atau teman teman yang berminat melanjutkan pekerjaan dan untuk pelajar baik siswa/i atau mahasiswa/i , menurut aku aplikasi ini sangat bermanfaat sekali dan menjadi suatu alasan saya ingin mendapatkan pekerjaan yang sesuai dengan minat dan bakat saya,semoga dari aplikasi ini saya semakin bisa berkembang.",positif
Aplikasi ini sngat membantu dlam mencari pekerjaan .dan kita juga bisa memilih pekerjaan apa saja yang kita inginkan sesuai dengan kemampuan kita .pelayanan nya sngt baik banget.dan respon pun juga sngat cepat .yu siapa yang mau ikutan .,positif
Apk sangat membantu dan rekomended sekali.. Terbantu banget untuk buat CV cepat dan simple. Cara mencari loker nya pun mudah bisa menyesuaikan dengan kebutuhan kita admin nya pun gercep saat ada pertanyaan,positif
"Aplikasinya sangat bagus dan memudahkan untuk kami yang sedang membutuhkan pekerjaan. Tapi tolong diperbaiki karena saat saya ingin melengkapi profil Saya tidak bisa, karena halaman profil tidak ada yang bisa di klik, jadi tolong segera diperbaiki. Terimakasih",positif
"Aplikasi yang sangat membantu dalam mencari pekerjaan,kita juga bisa memilih pekerjaan apa yang kita inginkan yang sesuai dengan kemampuan kita.. pelayanan dari adminyapun sangat baik... fast respon bangettt ketika sedang di butuhkan kalau kita ada ke dala",positif
"Aplikasi yg sangat membantu untuk mencari pekerjaan. Ada banyak pilihan jenis pekerjaan dan tipe pekerjaan, bisa buat cv juga. Kalau ada kendala langsung lapor, dan dilayani dengan sangat baik. Semoga semakin upgrade kedepannya.",positif
"Gokil banget sihh sama aplikasi ini karena menyediakan loker sesuai dengan kriteria kita,aplikasinya mudah di gunakan,simple dan baik dari segi tampilan.fast respon dalam membantu menangani masalah, pokoknya the best dehh.dan juga sangat di rekomendasikan untuk teman-teman yang pengen cari kerja sambil sekolah atau kuliah.",positif
"Rekomend banget buat teman-teman yang butuh pekerjaan dan sedang cari info loker, aplikasi kita lulus sangat sangat sangat membantu, bisa sekalian bikin cv juga , keren dehh buat aplikasi kita lulus.",positif
"Aplikasinya sangat simple, tidak lemot karena fiturnya sangat sederhana...hanya untuk mencari pekerjaan para pengguna. Fitur CV otomatis sangat berguna bagi saya. Kalo bisa sekalian tambahin Fitur 'Surat Lamaran' otomatis. Thanks",positif
"ketika klik link melalui media sosial tertentu, kenapa aplikasi tidak terlempar ke link tujuan? malah stuck di halaman utama, hal ini sangat tidak membantu & sangat membatasi informasi.",positif
"Aplikasi yang bagus , memudahkan kita dalam mencari loker juga ngasih misi2 berhadiah , udah 2x ikut di bayar terus , enggak kaya aplikasi sebelah ""pintarnya"" misi cuma berhasil sekali sisanya gagal terus settingan biar gak bisa tarik reward . Sukses selalu kita lulus.",positif
"Aplikasi yang sangat berguna dan membantu banyak orang. Bisa menyesuaikan pekerjaan yang cocok untuk kita yang seperti apa, setiap ada loker notifikasinya langsung jadi gak ketinggalan info deh. Mempermudah setiap orang juga dalam membuat cv jadi ngak ribet' harus nulis' ngabisin banyak kertas. Good lah pokknya👍🫶",positif
"Aplikasinya sangat membantu dalam mencari pekerjaan. Diaplikasi ini selalu update dan banyak pilihan jenis pekerjaan dari daerah dan tipe kerjaan yang diinginkan, kaka KitaLulus nya juga baik & slow respon hihii",positif
"Aplikasinya sangat membantu dalam proses pencarian kerja bahkan kita bisa memilih mau kategori pekerjaan yang seperti apa, banyak fitur yang tersedia pula. Kakak adminnya juga sangat ramah dan fast respon sehingga ketika ada suatu kendala dapat segera terselesaikan dengan baik Terimakasih tim Kita Lulus...",positif
"Aplikasinya sangat membantu untuk mencari pekerjaan dan cocok untuk kaum mahasiswa yg lagi cari part time atau sejenisnya pokoknya rekomendasi banget apk ini dan tentunya adminya fast respon, terimakasih :)",positif
Aplikasinya sangat membantu dalam mencari pekerjaan. Tersedia berbagai macam bidang pekerjaan terbaru di aplikasi ini. Fiturnya juga lengkap dan mudah dipahami. Cs nya ramah dan fast respon. .Thank you!🥰,positif
"Gokil sih ini apk buat yang mau cari kerja yang cukup gampang banget di akses, paling penting gabikin pusing dan ga ribet. Pilihan perusahaan yang cukup beragam dan selalu up to date. Sama yang paling penting CS nya fast respon 👍",positif
"Aplikasi yang sangat membantu untuk mencari pekerjaan. Tampilannya menarik dan mudah digunakan. Tidak hanya itu, aplikasi ini pun dapat digunakan untuk membuat CV, berinteraksi bersama komunitas, dan tersedia menu untuk belajar . Saat ada kendala atau pertanyaan terkait aplikasi direspon dengan cepat.",positif
"Aplikasi yang mempermudah untuk mencari pekerjaan dengan fitur-fitur yang mudah digunakan contohnya seperti bisa memilih jenis pekerjaan dan tipe pekerjaan yang diinginkan, diaplikasi imi juga terdapat membuat CV secara otomatis, dan apabila ada kendala bisa langsung melapor ke pusat bantuan, dan adminya juga fastrespon dan ramah. Terimakasihh👍",positif
"Aplikasi sampah!! Saya login selalu kena spam, begitu seterusnya padahal saya cuman kasih pekerjaan saja!! Aplikasi gajelas mau untung sendiri!! BUAT KALIAN GAUSA DOWNLOAD! APLIKASI MENJIJIKKAN",negatif
"Gimana sih ini aplikasinya,udah coba sampai 4 hp tapi tetap aja nggak mau di akses aplikasinya,pas mau log in tapi nggak bisa2 tapi pesan notifikasi nya masuk terus udah gitu kalau nggak log in katanya lagi ada perbaikan, aplikasi payahhh",negatif
"Senang banget ketemu aplikasi ini yang bagus buat kita pencari kerja karna disini banyak banget menyediakan berbagai macam bidang pekerjaan, dan ada rekomendasi kerja sesuai dengan bidang kita juga, trus kita bisa lihat status lamaran kerja kita lagi di tahap apa, dan jika ada pertanyaan adminnya fast respon dan ramah juga🙌🥰☺️. Terimakasih",positif
Terlalu sering update tp layanan sangat mengecewakan! Sudah saya kirim lamaran langsung yg terhubung dgn WA malah sama perekrut disuruh kirim lewat email Lantas apa gunanya kita ngisi data lengkap di aplikasi kalo ujung²nya pas udah masuk WA malah disuruh kirim lagi lamaran lengkap by email dan harus bawa hardcopy saat interview? Blm lagi loker freelance dari kitalulus seabrek! Bukannya bantu permudah pelamar malah promosi diri sendiri! Yg review bintang 5 sudah pasti buzer bayaran semua!,negatif
"aplikasi yang mempermudah untuk mencari pekerjaan bagi yang freshgraduate dengan fitur-fitur yang mudah digunakan serta memilih jenis pekerjaan dan tipe pekerjaan yang diinginkan. di aplikasi ini juga bisa membuat CV secara otomatis, apabila ada kendala bisa langsung melapor ke pusat bantuan untuk informasi lebih lanjut, miminnya fastrespon dan ramah. Terimakasih banyak...",positif
"Udah 2x dapat kerjaan dari aplikasi kitalulus. Yang penting ikhtiar doa+usaha. Tapi alhamdulillah dari kitalulus ini aku dapet yang jaraknya tempat lokasi kerja terjangkau. Keterima kerjaan jga selalu sesuai jurusan kuliah dan pengalaman kerja sebelumnya alhamdulillah. Kalo saya lebih ke prefeer buat CV sendiri ambil template dari c*nv* . Nanti upload CV, isi profil secara detail dan lengkap pokoknya, foto profil harus menarik tapi jgn foto selfie juga. Intinya belajar dri kesalahan.",positif
"Aplikasi nya bagus banget, memudahkan pengguna dalam mencari pekerjaan, di tambah lgi pelayanan nya sangat ramah dan sangat membantu bagi kita yang pemula, Terimakasih telah membuat aplikasi ini😘",positif
"Aplikasinya sangat bagus dalam membantu memudahkan untuk menemukan loker di seluruh kota di indonesia, dilengkapi fitur pembuatan CV , pembelajaran mengenai tes psikotes untuk melamar kerja yg dapat diakses secara gratis dan juga disertai video pembelajarannya, selain itu CS kita lulus juga sangat membantu dalam menanggapi pertanyaan pengguna dengan sangat ramah terimakasih kita lulus, semoga dapat terus berkembang menjadi yg terbaik dalam memudahkan orang orang dalam mencari pekerjaan.",positif
"aplikasi ini rekomend banget buat yang ingin mencari kerja karna terdapat berbagai banyak tawaran pekerjaan yang sesuai dengan bidang yang kita cari / inginkan, terdapat fitur-fitur yang mudah di gunakan, dan bisa digunakan untuk semua lulusan, dr lulusan SMA / SMK, D3, S1, S2",positif
Aplikasi yang sangat bagus untuk mencari pekerjaan. Dihadirkan dengan fitur-fitur yang mudah dipahami dan respon dari pusat bantuan juga sangat baik untuk membantu jika merasa kesulitan atau ingin bertanya terkait aplikasi ataupun pekerjaan,positif
"suka banget sama aplikasi ini karena menyediakan loker sesuai dgn kriteria yg kita cari, aplikasinya mudah digunakan,baik dari segi tampilan atau keseluruhan sdah oke. fast respon dalam membantu menangani masalah dan penjelasannya juga mudah dipahami, dan yg paling aku suka info loker nya up to date dan terbaru.",positif
"Rekomen banget aplikasi ny mempermudah untuk mencari pekerjaan dan di aplikasi ini selalu update dan bnyak jenis pekerjaan yang diinginkan, fiturnya juga mudah dipahami jika ada kendala respon dan penanganannya cepat dan pelayanan ny baik.",positif
"Tampilan dan penggunaan cukup simpel, tapi sayangnya lokasi untuk lokernya tidak sesuai. Pencarian di daerah A, keluarnya Z. Banyak juga PT yang tidak jelas atau atau outsourcing baru.",negatif
"aplikasi yang mempermudah untuk mencari pekerjaan dengan fitur-fitur yang mudah digunakan contohnya dapat memilih jenis pekerjaan dan tipe pekerjaan yang diinginkan, di aplikasi ini juga bisa membuat CV secara otomatis, apabila ada kendala bisa langsung melapor ke pusat bantuan, miminnya fastrespon dan ramah. Terimakasih😉",positif
"Aplikasi buat cari loker yang sangat membantu, saya usah lebih dari 3 kali dpt panggilan dari aplikasi kitalulus, dan kalo kita ada kendala bisa chat adminnya, dan adminnya sangat fast respon dan membantu banget, terimakasih aplikasi kitalulus:))",positif
"Rekomendasi buat temen² yang lagi nyari info loker. Diaplikasi ini selalu update dan banyak pilihan jenis pekerjaan dari daerah dan tipe kerjaan yang diinginkan, fiturnya juga jelas dan mudah dipahami. Jika ada kendala, penanganannya juga cepat dan pelayanannya baik.",positif
"Aplikasinya bagus banget, disini kita bisa menemukan berbagai lowongan pekerjaan yang ingin kita cari berdasarkan kota yang kita inginkan. Dan fitur pembuatan CV nya sangat bagus. Terimakasih kitalulus",positif
Aplikasi bagus untuk para pencari kerja dengan banyak opsional. Saran dan masukan saya akan lebih baik apabila ditambahkan fitur unruk mengganti email dikarenakan customer pasti akan membutuhkan fitur tersebut. Selebihnyaa sudah baguss🤍,positif
"Aplikasi bagus buat orang yang mencari kerja dengan menyesuaikan kebutuhan dan tipe pekerjaan yang sedang di cari, fitur juga jelas dan mudah di pahami, Untuk keseluruhan bagus, Terimakasih min",positif
"Kenapa ya punya saya tidak bisa Login kalau ditekan Tidak ada reaksi apa² udah saya hapus aplikasi nya download lagi 2x tetep tidak bisa masalah sinyal lancar oke² aja sih kendalanya itu doang tidak bisa kalau di tekan login, Bantuin dong min 🙏!!!",positif
"customer service nya fast respon, baik dan bahasanya sopan nyaman dalam memberikan jawaban terhadap customer hanya saya ketika punya akun dan di nonaktifkan ternyata permanen saran kedepannya semoga dapat memberikan layanan akses untuk pengembalian aktif akun terimakasih",positif
Aplikasinya sudah bagus banyak perubahan pas terakhir saya pakai tapi yang jadi masalah adalah tidak pernah di panggil buat interview dan yang nyari pegawai/crew tidak pernah merespon sama sekali.,negatif
"Saya cuma mau ngasih saran supaya ditambah kontak perusahaan kaya emailnya atau nomor telepon tapi dimunculin pas ada info lebih lanjut aja, kaya pas dikabarin untuk wawancara supaya mudah menghubunginya, kan kontaknya ga nentu punya perusahaannya bisa jadi punya hrd nya, meskipun sistem lamarnya ada yang perlu chat ke hrdnya langsung tapi buat yang lamar diaplikasi kan ga ada kontaknya sama sekali. Itu aja kali sekarang, kalo udah dipenuhin nanti saya kasih 5 bintang",negatif
