comment,label
aplikasi sangat bantu cari kerja aplikasi mudah banget guna kakak adminnya sangat ramah siap bantu atas masalah cepat tanggap tanya best lulus,positif
aplikasi bangus bangat cari freelance banyak fiturfitur kerja sedia fitur buat cv aplikasi gaji lumayan buat jajan buat healing,positif
aplikasi lulus sangat bantu freshgraduate yg alam dlm cari kerja tampil ui yg simple mudah guna dapat fitur komunitas yg sangat bantu cs yg ramah bantu sekali moga makin lebih bagus terimakasih,positif
apk loker terbaikkk ngelamar update jawab rekruter cs nya baik bantu,positif
aplikasi buat cari kerja bagus fitur komunitas buat sharing loker latih latih kerja,positif
sangat bantu sekali mudah orang yg cari kerja,positif
langsung dapet panggil ketrima mungkin lebih luas jangkau terima kasih,positif
aplikasi sangat bagus banget nih buat kamu yg cari kerja sma lowong bagai posisi yg ingin ad ngelamar ny mudah banget keluar budget dulu cv kirim lewat email aplikasi good banget lah tq kitalulus moga dapet kerja sesuai yg ingin aamiin tq kitalulus,positif
aplikasi kocak loker nya mulu padahal udah sercing sesuai daerah yg mau udh cari kerja susah aplikasi nya gajelas bego,negatif
aplikasi sangat bagus manfaat cari kerja,positif
aplikasi bagus job bintang si naik terima kasih aplikasi lulus moga banyak manfaat nya,positif
perlahan makin paham nih lumayan dapet cuan dg cara kerja cukup simple orang kerja cuma satu bikin cv jangan salah kitalulus baik kok sama guna butuh kerja udah ai bikinin cv jadi ga perlu ribet gampang bukan download sekarang yaa gausa ngeluh kalo cari kerja susah,positif
terimakasih kitalulus sangat mudah cari kerja cari kerja bagai posisi semua bidang kerja semua moga depan lulus lebih baik aplikasi kurang buka aplikasi ada faktor kurang fitur tarik buat cv cuman bayar sedikit moga banyak fitur gratisny muat cvmantap,positif
tampil sederhana fitur lengkap proses mudah cari kerja aplikasi benarbenar bantu temu peluang karier sesuai terima kasih kitalulus,positif
apk sangat bagus,positif
aplikasi jobseeker bagus costumer service nya ramah balesnya cepet,positif
aplikasi sangat bantu cari kerja pokok baik,positif
informasi kurang terima tidak interview terus kata team rekruternya kalo mau lanjut tinggal chat lanjut wa putus lanjut panggil sama sekali udh hampir minggu kalo hrusnya konfirmasi tolak terima buat si lamar jadi ga nunggu php gitu aplikasi lulus baca sedang proses trus aneh aja saran,negatif
aplikasi sangat bantu cari lowong kerja banyak fitur lowong sesuai ingin tangan masalah customer servicenya fast respon sangat bantu sekali moga makin banyak usaha yg kerja sama aplikasi makin banyak lowong kerja terupdate aplikasi,positif
aplikasi loker paling jelek pernah guna banyak sibuk promosi lowong gak jelas akan terusmenerus paksa langgan premium iklan lu ganggu banget sumpah tibatiba popup olshop muncul,negatif
aplikasi manfaat sekali fresh graduate atau siapa cari loker aplikasi mudah kalian cari bagai macam lowong kerja sesuai butuh ahli kalian masingmasing aplikasi bantu buat cv suka bgtt aplikasi ini,positif
aplikasi sangat bantu cari kerja sedia informasi lowong kerja yg selalu update sedia banyak pilih kerja sesuai ahli,positif
aplikasi bantu cari loker kerja sesuai filter daerahkerjaan yg ingin tanya admin nya respond bantu tinggatkan lgi yg kurang nya lanjut kitalulus,positif
info soal lokernya lengkap bagai tingkat didik isi biodata lengkap guna cv template yg sedia sempat kendala cs nya baik langsung merespon baik masalah sebut,positif
alhamdulillah ada lulus sangat bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja semangatt cari cuann,positif
aplikasi sangat manfaat cari kerja lebih mahasiswa ingin sistem remote aplikasi sangat bantu cari kan kerja part time tampil bagai lowong kerja sesuai mampu diri orang,positif
aplikasi sangat recommended banget bantu tambah uang jajan ajar,positif
great applikasi yg sedia banyak lowker sesuai minat mampu lokasi gaji sedia tempat ajar komunitas sesuai minat yg plg kece applikasi lulus punya misi seru reward yg tarik,positif
aplikasi bagus informatif tampil sangat mudah paham loker nya banyak jenis respon customer service nya gercep terimakasih kitalulus moga kerja aamiin,positif
aplikasi sangat bantu mudah paham utk mula banyak lowong kerja bagai macam jenis adminnya ramah responsive utk bantu cari kerja yg sesuai passion,positif
lowong kerja banyak tarik app sangat sering jadi kendala contoh akun tiba tiba keluar logout otomatis paksa login,positif
sangat bagus pemulasaya jadi lamar kerja apas mau karna sesuai mampu masing masing terimakasih lulus,positif
aplikasi mudah loker sesuai jobdesc good,positif
aplikasi bagus bangetmemudahkan cari kerja sesuai lokasi inginkantapi sayang akun hapus pulih costumer servicenya ramah banget tanggap keluh hadap,positif
aplikasi bagus informatif lowong sedia banyak sebut mungkin memang bukan sepenuh salah aplikasi kurang tarik minat hr memang lapang kerja sempit identitas usaha jelas langsung kunjung websitenya joble daftar pt apa balas pt apa nyata tipu,positif
aplikasi rada gak jelas masukin lamar dar nyangkut ingat kamu yakin kirim lamar lanjut klik interupsi lain pada lamar lengkap ceklis semua,negatif
buat loker kok malah kendala akses terang beberapa data lolos tahap verifikasi padahal data benar terus verifikasi apa premium dulu buat apa banner gratis pasang loker situ kalo premium dulu aneh deh jgn download wey khusunya buat rekruter,negatif
aplikasi sangat bagus cari kerja adminnya ramah poll tangan keluh guna aplikasi terimakasih lulus,positif
admin fast respon keren apk nya mohon tingkat terus kwalitas nya thankyou kak,positif
aplikasi bagus cs nya ramah,positif
alhamdulillah sy dapat kerja aplikasi terimakasih,positif
platform cari kerja percaya sangat bantu segi user interface lamar kerja sangat mudah paham sangat apresiasi ada customer service sepenuh beri tangan mengenenai keluh atau kendala sangkut putar cari kerja,positif
sangat bantu jobseeker gk perlu foto copy banyak dokumen buat lamar satu aplikasi buat ngirim banyak lamar lokernya update terus jarang banget yg tipu moga banyak usaha ukm kerja sama apk biar simple thanks lulus jadi jembatan karir banyak orang,positif
aplikasi sangat bantu adminnya merespon baik cepat bantu orang cari kerja ingin moga depan makin sukses kembang baik aamiin x,positif
moga cepat kerja karna aplikasi rekomendasi dr teman ku kerja sini ga boongan,positif
aplikasi sangat bagus bantu cari lowong kerja,positif
udah masuk beberapa lamar selalu tindak lanjut hubung bagai lowong tutup,netral
rekomendasi buat temen nyari info loker aplikasi selalu update banyak pilih jenis kerja daerah tipe kerja ingin fiturnya jelas mudah paham kendala tangan cepat layan baik,positif
aplikasi bagus banyak sedia alam kerja dapat banyak pilih kerja part time paruh waktu fulltime aplikasi yng sangat bagus mudah lamar,positif
apk sangat bantu dapat kerja mudah,positif
sangat bantu cari kerja cs nya responnya ramah cepat masalah terimakasih,positif
aplikasi nya sangat bagus sayang wilayah batas jateng semarang sekitar aja mohon tambah wilayah solo sekitar kak terima kasih,positif
aplikasi apa udh isi segala macem ga da yg nyangkuthoax,negatif
aplikasi cari kerja yg keren gampang banget oprasiin nya yg bikin keren kalian bikin cv sini cara yg gampang buanget tinggal isi semua yg perlu tinggal klik langsung jadi cv nya sukses buat kitalulus,positif
diupdate malah tanggal tayang lowong hilang jadi ga tau lowong mana baru lama tambah fitur atur tayang lowong kerja baru lama mudah cari lowong submit usaha sebut,negatif
lowong usaha memang banyak variatif lamar otomatis langsung wa bagi recruitmentnya bahkan seringkali respon sama sekali entah nomor aktif ngga wa nya ceklis,negatif
jujur gak masalah sih sama fiturnya cuma buat fitur harus etik kata kunci kok sering error nulis garmedia jadi graraagmmene kayak gitu jadi ribet kalo mau nyari pake search feature nya,negatif
cukup baik bantu sedang cari lowong milik banyak macam fitur kategori sesuai apa yg butuh,positif
apkilasi keren banget banyak info loker seluruh indonesia pilih loker sesuai domisili bidang whatapps costumer service nya respon nya bagus sangat informatif sangat bantu kendala hubung cs mila whatapps sangat bantu terima kasih,positif
aplikasi sungguh luar biasa desain elegan antarmuka intuitif buat guna jadi sangat senang fiturfitur canggih sedia beri alam tak tanding benarbenar kes dedikasi tim balik kembang aplikasi,positif
aplikasi nya bantu sekali cari kerja,positif
sangat bantu proses cari kerja,positif
aplikasi sangat tarik cocok orang cari kerja,positif
tampil memang mudah paham tata bahasa kadang sulit paham tambah contoh baik bug sedang edit etik profil simpan apa kata tepat apa tahu contoh terimakasih min,negatif
banyak info loker mantap,positif
banyak iklan nya ni aplikasi kurang rangin dah,negatif
pihak developer bagi filter kategori kalau tekan tombol lihat info sering riset sendiri tetap riset sendiri terimakasih,netral
sangat baik manfaat masyarakat dunia kerja,positif
gokil banget sihh sama aplikasi sedia loker sesuai kriteria kitaaplikasinya mudah gunakansimple baik segi tampilanfast respon bantu tangan masalah pokok best dehhdan sangat rekomendasi temanteman ken cari kerja sekolah kuliah,positif
sangat batu pencaker cari kerja recommended banget atur lokasi ingin,positif
good bgt utk apk moga makin byk update baru n jg makin byk webinar yg diadain aplikasi cari lowong kerja cukup bagus cukup mudah cari kerja tunggu next updateny,positif
saran min salah satu rekruter suka beberapa update lanjut beri opsi rekruter tsb sembunyi laman bahkan perlu sedia opsi blokir search loker muncul rekruter ingin,positif
gak update upload foto profil error gimana sistem nya soal aku baru daftar kolom lain isi simpan waktu mau upload foto profil gak,negatif
ga buka padahal udh baru pas udh baru buka apk nya malah minta baru gimana solusi nya min,negatif
alhamdulillah sangat bantu cari kerja keluar biaya kesana kesini,positif
aplikasi sangat bagus mudah cari buah kerja mulai part time full time banyak pilih kerja usaha bagai daerah indonesia,positif
sangat manfaat cari karyawan cari kerja langsung ordal alias orang,positif
seluruh aplikasi bagus loker yg muncul sesuai minat sempat kendala hilang akun cs nya sangat responsif cepat tanggap jadi aplikasi hak bintang,positif
aplikasi nya bagus cuma loker lamardi tolakdi tutup tetap jadi satu proses loker nya,negatif
aplikasi bagus banget fresh graduate mahasiswa maupun ajar mudah cari kerja cari kerja modal admin aplikasi yg sangat fast respon informatif,positif
cs nya sangat responsif,positif
kerenn aplikasi gak ribet sangat bantu cari kerja,positif
aplikasi cukup bantu banyak lowong perlu tambah bidang lain far aplikasi bagus cuma beberapa kurang kasih bintang dulu beberapa lowong justru tahu pihak rekruter iklan aplikasi,positif
awal lancar mudah akses cari lamar kerja sekarang makin kesini malah makin banyak kendala tiba eror tiba kesalaha tiba suruh log developer segera baik sistem aplikasi,negatif
aplikasi yg sangat bantu kaum cari kerja info lowong kerja banyak selalu terupdate bukan lowong kerja yg bodong abalabal lho fiturfiturnya yg simpel lengkap tarik bikin guna masuk jadi lebih semangat nyari info kerja sini,positif
sangat senang fiturfitur sedia aplikasi lulus aplikasi jadi sangat potential kalang ajar mahasiswa self development aplikasi lulus mudah cari kerja recruiter samasama dapat benefit sangat rekomendasi aplikasi lulus terus grow guna banyak orang terimakasih lulus,positif
aplikasi sangat bantu buat cari kerja fiturnya yg sesuai tau lokasi kerja sesuai domisili,positif
baru download tp mau isi data ga edit trs coba longkap didik tp tulis parameter temu baik mahasiswa perlu bgt buat magang freelance,negatif
aplikasi sangat bantu cari kerja sesuai bidang karna banyak banget loker lulus yg wort ga abal customer service nya bantu banget atas masa mau hapus akun login ngga baik deh,positif
aplikasi sangat bantu cari kerja,positif
aplikasi cocok orang cari kerja sesuai butuh tipe kerja sedang dicaripanduanya jelasdan mudah dimeengerti info lokernya sangat update banya sekali piliham sesuai ijaza punya,positif
sangat bantu cari kerja kembang teknologi sangat pesat thanks,positif
aplikasi bagus buat cv lebih gampang,positif
sangat bantu kendala yg hadap selesai berkat bantu kitalulus terimakasih byk moga makin sukses jaya selalu amin,positif
aplikasi bagus sangat bantu lamar cari kerja lebih mudah sangat manfaat banyak sedia lowong kerja dsini semogaa selalu sempat pencaker semangattt,positif
tiap mau upload foto profil selalu jadi salah muncul tulis eror code,negatif
apk sangat bagus bantu cari kerja tambah adminnya sangat cekat ramah baik,positif
udah cape ngetik panjang pas klik submit malah koneksi putus padahal buka fb yutub instagram lancar aneh nih aplikasi udah kali lho lagi sistem bukan upload cv tp ketik satu dr nama sampe alam kerja sangat buang waktu kalo hp kan susah,negatif
banyak lowongann kerja disiniiii,positif
aplikasi bagus sedang cari kerja adminnya fast respon,positif
aplikasi bagus tampil simple g banyak model banyak pilih guna banget buat juang amplop coklat nyari keliling panas playanan customernya ramah chat fast respon kalo kenal jadi tempat crita nih wkwk,positif
aplikasi sangat mudah bantu cari loker karna ada loker lulus dd bahkan sedia lulus smamasmk tata cara kirim lamar mudah masuk lebih banyak kerja bank contoh lebih sangat puas ada aplikasi lulus terimakasih lulus,positif
aplikasi bagus sangat bantu calon kerja cari kerja banyak lowong sesuai ahli masingmasing pokok sangat bantu terima kasih aplikasi kitalulus,positif
berkat aplikasi lulus mudah cari kerja,positif
mahasiswa semua kalang cari kerja freelance aplikasi cocok bantu cari cuan sabar langsung aplikasi bagus kok coba aja,positif
far overall good aplikasi mudah dipake simple cepat banyak tawar loker pusat bantu fastrespon good wish luck buat lamar kerja,positif
cari lowong kerja banyak,positif
beberapa profil segala bidang suka jadi kurang recomended cari kerja banyak baik tinjau walaupun banyak lowong nya,netral
sangat bantu buat yg sedang cari kerja,positif
aku rumah ajah aplikasi mudah ringkes gunain aku neng banget sama buat cv propil nya kok gampang banget buat tampil hp nya nyaman gak bikin pusing mata gak ribet klik isi buat akumakasi kitalulus udah buat aku coba lamar lamar doa panggil amin rejeki gak kemanayah banyak yah kerja,positif
kurang lengkap lokernya sedia,negatif
aplikasi mudah guna filter kerja sangat bantu lowong banyak kurang ganti email ubah akunmembuat akun baru tahap kembang moga cepat realisasi history akun utama yg banyak relasi riwayat kerja bagai sangat bantu tracking kembang diri sendiri depan hapus lowong yg tutup wishlist langsung page paling atas ganggu,positif
customer service nya ramah banget cepat balas keluh aplikasi cari kerja mudahmudahan kabar baikketerima kerja salah satu usaha lamar apk lulus,positif
aplikasi yg bener manfaat ngasik info loker sini menu komunitas hadir banyak komunitas mudah join lebih banyak dapat informasi menu ajar yg risi kumpul soal yg bener manfaat pasti sedikit banyak bantu siap awal,positif
bantu mau lengkap profil mau upload cv foto selalu gagal padahal jaring bagus device hp bagus respon kasi dulu klo baru kasi,negatif
sangat mudah cari kerja layan nya bagus pokok bagus deh,positif
mudah cari kerja,positif
aplikasi sangat bantu bagai lowong yg sesuai latar belakang didik terus update loker baru hari yg labih tarik sedia semua lowong bagai tempat moga aplikasi ni bantu cari kerja dapat kerja mudah sesuai,positif
aplikasi lowong palsu tipu udh jauh jauh tpi sesuaimalah minta biaya buat jadi bagi karyawannyatolong dong pihak aplikasi banyak orang orang jadi korban kasi pernah kerja apa jauh jauh maaf bilang komentar salah,negatif
alhamdulillah kerja bagus washilah aplikasi terima kasih kitalulus percaya cepat mudah,positif
sangat bantu banget buat yg lamar rekrut jadi ga capek share sana sini cari kerja jadi langsung buka aplikasi beress dechterima kasih kitalulus moga sukses selalu,positif
toko mau daftar pas tekan email malah ngebut lama banget jadi bingung,negatif
aplikasi paling baik aplikasi pencaker kelas macam jobstreet linkedin pintar sering andal kitalulus buat cari kerja sulit rasa umur tahun terus usaha doa moga dapat kerja lalu aplikasi amiin,positif
aplikasi sangat keren lengkap buat cv tarik mantap kitalulus,positif
aplikasi bagus manfaat aplikasi kitalulus mudah lamar kerja recomanded banget buat cari kerja worth banget cari kerja aplikasi,positif
senang banget ketemu aplikasi bagus buat cari kerja karna sini banyak banget sedia bagai macam bidang kerja rekomendasi kerja sesuai bidang trus lihat status lamar kerja tahap apa tanya adminnya fast respon ramah terimakasih,positif
aplikasi nya bantu cari lowong kerja admin nya ramah tanya langsunv responnya cuma aplikasi nya kembang buat fitur ganti email seluruh aplikasi sangat bantu,positif
aplikasi sangat bantu cari kerja banyak fitur lowong sesuai ingin customer service fast respon nang masalah moga banyak usaha bekerjasama aplikasi makin banyak lowong terupdate,positif
bom coba mudah mudah bagus,netral
aplikasi bagus aku baru mau review sesuai alam aku yah tahun aku nyari info loker sini alhamdulillah sekarang udah kerja lama tahun sekarang mau cari loker yg kepo gimana cara gampang kok beberapa loker kalian diarahin aplikasi langsung wa usaha tuju inget yah sabardan jangan lupa doa buat cari loker nya semangat,positif
awal sempet bingung pakai aplikasi nyata fitur bantu sangat bantu adminnya ramah fastrespon mudah cari loker,positif
bagus sekali applikasi lulus dberikan saran arah yg mau lulus jugak sedia banyak peluang loker loh keren banget minta bantu apa aja cepat konfinmasi pihak lulus awal sih nyobak aja apalikasi manfaat apa bukan eh nyata download bene banyak manfaat ajar jugak lalu lulus pokok best lah,positif
aplikasi bagus bantu orang banyak cari lapang kerja,positif
tiap usaha kalo ngelamar responkalo baca ajaduuh aplikasi udah bagus tpi ko yg masang iklanx kayak niat gak niat buka lowong tuh trus kalo udh tutup baik info lokernya dhapus aja min lebih terimakasih udh aplikasi udh bantu buat cari loker,positif
apk cukup bagus gampang paham kurang pilih provinsi lengkapterutama kalimantan menu pilih baik aplikasi,negatif
coba bantu dapet loker freelance lulus paksa haru top mauterus ancam misal mau top data masuk bank pinjam lulus tindak lanjutin percaya aplikasi,negatif
bagus lowong update cepat benar alhamdulilah dah kerja,positif
aplikasi bagus bantu cari kerja cs nya sigap professional,positif
sangat bantu waktu cari kerja kmrin langsung beberapa panggil ga susah cara gunain apk tinggal masukin email cv moga depan lebih banyak bantu orang mudah orang yg butuh kerja bagai macam tawar kerja jadi cuma satu pilih gantung ahli kalian moga bantu,positif
loker nya banyak tipu jamin freelance tanya langsung usaha usaha sebut buka lowong kerja aplikasi lulus depan mohon filter buat fitur oknum oknum jahat se enak buat lowong kerja aplikasi dampak rugi pencaker terima kasih,negatif
kecewa dgn aplikasi minta date terus malah kelas yg langsung kosonganuntuk ajar interaktif sihh baguzzz via zoom meeting tp aplikasi kurang layan content baguz sihh cuma ilang muluminta update sekarang materi test tak adaaku bagaimana hufft,negatif
aplikasi cari lowong kerja cukup bagus cukup mudah cari kerja mungkin tinggal tambah detail hari kerja terang aplikasi pihak sedia lowong kerja sering singkron aplikasi tera senin jumat pihak sedia lowong nyata full time jadi cari kerja lebih cari kerja,positif
aplikasi bagus bgt sini buat nyari kerja kasih tips tricks kerja buat freelance lalu dsni tryout utk cpns snbt psikotes lamar kerja utk ajar,positif
masyaallah bagus banget aplikasi moga cepet dapet kerja aplikasi terimakasih yah kitalulus,positif
lebih banyak promosi aplikasi nya info lowong nyalagi nunggu kabar lowong terima tidaknyayang muncul selalu iklan promosi aplikasi nya,negatif
aplikasi sangat bantu pencaker modal aplikasi update selalu tambah space ram hp kecil punya aplikasi penting sekarang update aplikasi lulus nambah space harus hapus aplikasi penting cuma mau kerja mudah lewat aplikasi kemudian kasih sulit dalam,negatif
kasih bintang emang bagus aplikasi ga semua ngasih loker apk lulus amanah ingat data kalian lebih penting uang jangan jadi sama kayak,positif
best apps si ku kalian sedangakan cari loker rekomendasi kitalulus sih pokok baik lah,positif
aplikasi nya bagus banget info loker variasi banyak fresh graduate nentuin kota sendiri jadi mudah cari lokernya,positif
apk sangat bagus yg selalu butuh uang,positif
banyak pilih lamar sesuai ingin,positif
aplikasi bagus mudah cari kerja banyak informasi beri hubung orang sedang cari kerja admin sangat ramah tangan masalah aplikasi terimakasih admin aplikasi moga selalu baik baik,positif
aplikasi nya bagus sangat ngebantu cari kerja,positif
lamar lewat aplikasi kitalulus sungguh sangat bantu segala rasa tinggal paham milik aplikasi kitalulus trmks kitalulus,positif
serius bantu banget lulus user interface nya mudah ga bikin bingung database nya lengkapuser experience nya bikin nagih ga bikin puyeng informasi ikan sangat uptodate alhamdulillah aku udah kerja tempat ku ingin terimakasih lulus,positif
aplikasi wajib jobseeker respon admin baik moga temen jobseeker lancar mudah temu kerja jangan lupa usaha damping dgn doa gbu,positif
aplikasi sangat bantu mencaripekerjaan sedia bagai macam bidangpekerjaan baru aplikasi fiturnya jugalengkap mudah paham customer servicenya ramahfast respon bantu saatkita alami kendala terimakasih,positif
jauh aplikasi lulus sangat recomended cari kerja terimakasih lulus bantu cari kerja temu lowong mudah,positif
semenjak install lulus jadi banyak nomor asing telepon tawar kerja yg jelas tanya kontak mana jawab salah satu aplikasi lowong kerja yg daftar install lulus pernah dpt telepon nomor asing hapus akun,positif
responsif cepat aplikasi sangat bantu sulit keluar rumah kirim cv,positif
rekomended mau cari kerja,positif
solusi kini cari lowong kerja yg praktis bagus teman yg lg cr lowong kerja ribet minta biaya admin apa gk perlu hnya perlu isi data benar cek lowong yg sesuai kriteria,positif
aplikasi bagus simple mudah sangat bantu buat cari loker adminnya ramah gercep respon kwalitasnya selalu tahak terus,positif
aplikasi bagus sangat mudah guna fiturnya mudah cari lowong baru selalu ada deret atas terima kasih sip moga segera dapat panggil kerja aplikasi,positif
kasih bintang dulu banyak loker yg update moga admin lulus baca komen,netral
seluruh sih udah baguscuma kalo bagi riwayat lamar lamar terima udah ttup hapus sendiribiar loker yg baru lamar gak ketutupankarena skg pas update jadi gak karuan tampil,positif
ada lulus sangatx sekali bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja,positif
tarik sangat bantu,positif
tempat cari kerja cepat buat cv instan,positif
aplikasi sangat bantu lamar kerja lebih cepat buat cv nya,positif
apk nya bagus worth bgt cs nya ramah sangat responsif sukaa bgt terus banyak banget pilih lowong jadi pilih sesuai yg mau cocok sama pkonya jauh best bangett,positif
aplikasi sangat bagus sangat membantubanyak lowong kerja percaya aplikasi guna aplikasi sangat mudah dapat panggil interview memang usaha jelas keren sih aplikasi nya,positif
apps nya sgt mudah pakai ui ux nya simple easy ga ribet n mudah kalimat nya jelas gampang paham buat aku baru aja beberapa hari coba apply loker langsung beneran usaha yg aku apply hubung buat wawancaramantap secepet thx kitalulus sukses berkah,positif
aplikasi cari informasi lowong kerja mudah simple admin csnya cepat tanggap beri jelas yanh mudah paham saran tambah cari posisi freshgraduate mudah cari,positif
misi freelancer gak bayar hoax gua kerja benar k harus menginstal aplikasi perban butuh ktp gua takut data privasi sebar poko beberapa hari kerja misi bayar nyesel nginstal buang buang waktu kalau nanya tipu gua gak bego akun whatsappnya aja centang biru,negatif
app semua linkya tipu semua jangan percaya apa download app segala uang rb buat masukin kode admin tolol pihak play store tindak app seger yg jadi korban,negatif
aplikasi lulus cocok banget freshgraduate yg cari kerja aplikasi mudah paham lihat riwayat hasil lamar kurang fitur ganti email csnya ramah sangat bantu sekali,positif
aplikasi kitalulus sangat bagus bantu mahasiswa siswa butuh kerja yg cocok kerja rumah respon kitalulus sangat baik tanggap tanya,positif
rekomendasi banget buat pencaker cari kerja download aplikasi kitalulus aplikasi yg lengkap bagai fitur loker biasa bumn komunitas tryout banyak ribet cukup mudah paham sukses slalu aplikasi kitalulus,positif
terima kasih beri solusi kerja baik,positif
pokok nya basuk klo pakek app lulus uang jajan ahari cai,positif
aplikasi sangat bantu buat cari lowong kerja setting lokasi loker tiap daerah sesuai sama butuh aplikasi mudah digunain moga depan selalu sedia loker baru amanah bantu cari kerja dapat kerja,positif
bantu sangat bantu banget simpel jelas,positif
aplikasi cari kerja yg bantu banget fitur nya simple mudah paham cocok banget era digital layan cs nya cepat ramah efektif,positif
aplikasi sangat bantu sekali freshgraduate cari kerja kerja sedia aplikasi kitalulus verifikasi jadi aman cari kerja sini,positif
banyak lowong kerja satu dipanggiltiba tiba lowong sedia,negatif
aplikasi lancar ga ngelag sama sekali fitur nya banyak banyak potong harga layan cs nya cepat ramah merespon,positif
aplikasi cari kerja cocok fresh graduate sini cari kerja alam filter lokasi sangat mudah guna bikin bingung fiturfiturnya,positif
ada aplikasi sangat bantu cari lowong kerja banyak fitur lowong kerja sesuai ingin moga depan makin banyak usaha kerja sama aplikasi agarr lowong kerja lain sebar,positif
sangat simpel bantu,positif
aplikasi bagus cari kerja bikin cv,positif
aplikasi sangat bantu cari infomasi putar pekerjan ambil buat banyak kalang mahasiswa sekalipum bantu sedia sangan fast response ga kaya aplikasi lai tunggu lama bahkan aja ga jawab makasii kitalulus,positif
aplikasi nya sangat bantu sekali mau cari lowong kerja pilih sesuai apa ingin butuh bantu aplikasi layan dr apkkitalulus sangat ramah solusi bantu banget,positif
aplikasi lumayan dukung buat mau cari loker mudah kalo mau cari sesuai sama kriteria pingin buat aku minus dikit kadang kaya error gimana soal loker cari muncul aja,positif
aplikasi keren sangat bantu sedang cari kerja layan csnya cepat beri solusi sangat bantu thank kitalulus,positif
banyak jadi bug hasil cari maksimal filter jalan baikselalu muncul koneksi putus padahal jaring baik moga depan nya makin baik smngat,positif
aplikasi sangat bagus bantu mudah temu loker seluruh kota indonesia lengkap fitur buat cv ajar kena tes psikotes lamar kerja yg akses gratis serta video ajar cs lulus sangat bantu tanggap tanya guna sangat ramah terimakasih lulus moga terus kembang jadi yg baik mudah orang orang cari kerja,positif
maaf aplikasi copot karena jaring yg stabil aplikasi lambat koneksi tambah pas lamar bagi tentu malah home,negatif
aplikasi sangat sangat sangat bantu yg percaya,positif
sangat bantu nya apk jenis lowong kerja sangat banyak bahkan fast respon terimakasih pihak lulus moga apk selalu konsisten selalu beri informasi sesuai,positif
coba lebih simple lagu jgn bnyk gimmick,negatif
aplikasi udh bagus buat lebih gampang cari lokersaran dikit developer masuk lebih banyak informasi bagai tempat bumnpt bankkalau mungkin luar negri malaysia jepangitu aja sih yg kurangyg lai udh bagus banget sangat puas aplikasi kitalulusterimakasi,positif
gampang guna mudah paham tahap lengkap data,positif
mantap aplikasi lulus,positif
gimana sih aplikasinyaudah coba hp tetap aja mau akses aplikasinyapas mau log pesan notifikasi nya masuk terus udah gitu kalau log kata baik aplikasi payahhh,negatif
aplikasi sangat bantu orang orang sedang cari kerja,positif
aplikasi sangat bantu cari kerjasaat lamar sedia teks jadi ga ribet mikirin cara lamar gimana yabanyak lowong taro app iniselalu semangat cari kerja terimakasih lulus,positif
aplikasi nya sangat bantu tim developer kembang range daerah nya daerah timur khusus nya ntt krna banyak guna aplikasi ntt lowong range daerah daftar,netral
udah x kerja aplikasi kitalulus penting ikhtiar doausaha alhamdulillah kitalulus aku dapet jarak tempat lokasi kerja jangkau terima kerja jga selalu sesuai jurus kuliah alam kerja belum alhamdulillah kalo lebih prefeer buat cv sendiri ambil template cnv upload cv isi profil detail lengkap pokok foto profil tarik jgn foto selfie inti ajar dri salah,positif
salah satu app yg guna bgt buat fresh graduate kek sayafitur nya lengkap pilih job desk nya banyak ga cuma cari loker sini tp jg nyari temen ambis buat ajar beberapa materi kaya skd cpns,positif
aplikasi sangat bantu mudah cari kerja sangat bantu ada aplikasi kitalulus admin nya ramah ngasih info solusi kalo kendala,positif
layan baik aplikasi bantu sangatsemoga makin kembang,positif
aplikasi yg sangat mudah cari lowong kerja sesuai bidang yg ingin banyak ting yg setting sesuai bidang yg ingin pokok mah aplikasi yg paling rekomendasi banget deh,positif
ulas edit lot tanggap baik pihak lulus jalan lancar sekarang komplen lamar setatusnya jalan terus lamar bulan lalu setatusnya engga ubah entah tolak selesai engga info jadi seoalah olah buat platform sedia info lowong kerja terus usaha tuju,negatif
bagus anak sekolah tambah uang jajan,negatif
mantap aplikasi udh sering ngelamar banyak panggil interview job nya real time kalau masalah cs nya gercep bantu,positif
appnya sangat bantu buat cari loker proses masuk app jg mudah pakai account google skip jg tinggal masukin provinsi sama kota doang udah lihat bagai loker pokok mudah banget deh thanks kitalulus,positif
buffering terus tampil halaman sama pas cari lowong kerja ga muncul padahal sinyal jaring nya bagus,negatif
aplikasi bagus banget banyak lowong kerja sedia aplikasi bagus hubung lamar hrd sedia kok lowong fresh graduate jangkau daerah luas banget fitur mudah paham guna,positif
aplikasi bagus bantu orang yg kurang paham segi lamar kerja buat cv,positif
cepat perosesnya sekolah tetap terima,positif
aplikasi sangat bantu mantap deh pokok nya,positif
cara mudah dapat info lowong kerja banyak banget sesuai mau karna gampang piliha bagi jelas lokernya keren banget langsung sambung whats app,positif
aplikasi sangat bantu cari kerja adminnya sangat responsif beri bantu,positif
